Year,Canton,Id Of Animal Category,Genetically Modified,Degree of severity 0,Degree of severity 1,Degree of severity 2,Degree of severity 3,Id Experiment Category,Id Of Disease Category,Id Of Institute,Id Of Legal Restriction,Number Of Animals Used For The First Time
2021,ZH,animal_12,gm_0,1,0,0,0,experiment_4,disease_2,institute_1,legal_4,1
2021,BE,animal_11,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BS,animal_14,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,BS,animal_1,gm_1,0,0,0,0,experiment_2,disease_11,institute_4,legal_4,0
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,OW,animal_18,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,22,0,0,experiment_1,disease_11,institute_1,legal_4,22
2021,BS,animal_1,gm_0,0,0,90,0,experiment_2,disease_14,institute_4,legal_4,90
2021,BE,animal_1,gm_0,0,0,19,0,experiment_1,disease_11,institute_1,legal_4,19
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_2,disease_11,institute_4,legal_1,0
2021,VS,animal_13,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BS,animal_1,gm_1,0,26,47,2,experiment_2,disease_11,institute_4,legal_4,75
2021,NE,animal_13,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,GE,animal_1,gm_1,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2021,ZH,animal_1,gm_0,11,39,25,0,experiment_1,disease_14,institute_1,legal_4,64
2021,SH,animal_10,gm_0,0,0,0,0,experiment_6,disease_3,institute_4,legal_4,0
2021,BS,animal_1,gm_1,295,3,0,0,experiment_1,disease_14,institute_1,legal_4,298
2021,TI,animal_13,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,GL,animal_13,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,ZH,animal_14,gm_0,0,0,0,0,experiment_6,disease_3,institute_4,legal_4,0
2021,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,GE,animal_1,gm_0,0,80,107,1,experiment_1,disease_11,institute_1,legal_4,188
2021,SH,animal_7,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,GE,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BE,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,GR,animal_6,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,TI,animal_1,gm_1,0,0,0,0,experiment_1,disease_3,institute_4,legal_4,0
2021,ZH,animal_1,gm_0,19,0,0,0,experiment_1,disease_11,institute_1,legal_4,19
2021,SH,animal_13,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,GE,animal_16,gm_0,0,0,0,0,experiment_2,disease_2,institute_1,legal_3,0
2021,GE,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,VS,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,GE,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_4,legal_4,0
2021,BE,animal_1,gm_1,0,0,0,32,experiment_1,disease_13,institute_1,legal_4,32
2021,BS,animal_1,gm_0,0,0,349,0,experiment_2,disease_11,institute_4,legal_4,349
2021,BE,animal_1,gm_1,0,0,30,0,experiment_1,disease_14,institute_1,legal_4,30
2021,GE,animal_1,gm_1,5,0,255,0,experiment_1,disease_13,institute_1,legal_4,260
2021,GE,animal_2,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,UR,animal_5,gm_0,0,0,0,0,experiment_1,disease_2,institute_7,legal_4,0
2021,VD,animal_1,gm_1,0,0,63,0,experiment_1,disease_13,institute_1,legal_4,63
2021,ZG,animal_14,gm_0,49,0,0,0,experiment_6,disease_2,institute_1,legal_4,49
2021,JU,animal_14,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,14,53,100,experiment_1,disease_14,institute_1,legal_4,134
2021,FR,animal_1,gm_1,0,0,14,0,experiment_1,disease_12,institute_1,legal_4,14
2021,BS,animal_1,gm_1,0,0,200,0,experiment_1,disease_13,institute_1,legal_4,200
2021,ZH,animal_10,gm_0,0,31,0,0,experiment_1,disease_3,institute_2,legal_4,31
2021,BS,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,ZH,animal_10,gm_0,946,2714,0,0,experiment_58,disease_3,institute_2,legal_4,3660
2021,AG,animal_10,gm_0,0,0,29,0,experiment_1,disease_3,institute_4,legal_4,15
2021,UR,animal_12,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2021,FR,animal_1,gm_1,0,0,6,0,experiment_1,disease_3,institute_1,legal_1,6
2021,TI,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_4,legal_4,0
2021,BE,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,VD,animal_16,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,SO,animal_8,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,BS,animal_1,gm_0,987,0,0,0,experiment_1,disease_3,institute_4,legal_4,987
2021,GE,animal_18,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,VD,animal_1,gm_0,4,0,0,0,experiment_1,disease_13,institute_1,legal_4,4
2021,BS,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,BS,animal_1,gm_0,0,0,0,0,experiment_2,disease_11,institute_4,legal_4,0
2021,ZH,animal_1,gm_1,0,0,7,0,experiment_1,disease_13,institute_1,legal_4,1
2021,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,ZH,animal_2,gm_0,0,120,0,0,experiment_3,disease_14,institute_1,legal_4,120
2021,ZH,animal_1,gm_0,0,0,34,0,experiment_1,disease_14,institute_1,legal_4,34
2021,BE,animal_10,gm_1,0,278,321,0,experiment_1,disease_12,institute_1,legal_2,599
2021,GE,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BS,animal_1,gm_1,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,BS,animal_2,gm_0,0,0,0,0,experiment_4,disease_3,institute_4,legal_4,0
2021,BS,animal_1,gm_0,0,8,1823,5,experiment_2,disease_11,institute_4,legal_4,1776
2021,ZH,animal_1,gm_0,14,141,10,4,experiment_1,disease_14,institute_1,legal_4,169
2021,ZG,animal_16,gm_0,0,0,0,0,experiment_6,disease_2,institute_4,legal_4,0
2021,ZH,animal_1,gm_1,0,81,31,29,experiment_1,disease_14,institute_1,legal_4,42
2021,VD,animal_1,gm_1,0,0,17,30,experiment_1,disease_14,institute_1,legal_4,47
2021,AR,animal_16,gm_0,0,2,0,0,experiment_1,disease_2,institute_1,legal_4,2
2021,GR,animal_18,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,ZH,animal_12,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,VD,animal_2,gm_0,0,0,16,0,experiment_1,disease_14,institute_1,legal_4,16
2021,BL,animal_4,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,VD,animal_1,gm_0,94,29,144,0,experiment_1,disease_14,institute_1,legal_4,267
2021,BS,animal_1,gm_1,117,88,49,2,experiment_1,disease_11,institute_1,legal_4,250
2021,ZG,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,FR,animal_5,gm_0,0,6,0,0,experiment_6,disease_3,institute_7,legal_4,6
2021,AG,animal_16,gm_0,0,0,0,0,experiment_2,disease_2,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,136,0,0,experiment_1,disease_14,institute_1,legal_4,136
2021,OW,animal_5,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,TG,animal_14,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,BS,animal_1,gm_0,0,8,27,0,experiment_1,disease_14,institute_1,legal_4,35
2021,FR,animal_8,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,233,0,0,0,experiment_1,disease_14,institute_1,legal_4,233
2021,GE,animal_1,gm_1,5,0,0,0,experiment_1,disease_14,institute_1,legal_4,5
2021,ZH,animal_14,gm_0,0,3,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,BE,animal_1,gm_0,3,0,46,0,experiment_1,disease_14,institute_1,legal_4,49
2021,BS,animal_1,gm_0,16,18,30,0,experiment_2,disease_14,institute_4,legal_4,64
2021,GR,animal_1,gm_0,23,0,0,0,experiment_1,disease_14,institute_7,legal_4,23
2021,VD,animal_1,gm_0,0,0,10,0,experiment_1,disease_11,institute_1,legal_4,10
2021,GL,animal_12,gm_0,0,0,0,0,experiment_6,disease_14,institute_2,legal_4,0
2021,GE,animal_2,gm_0,0,18,0,0,experiment_1,disease_13,institute_1,legal_4,18
2021,BS,animal_1,gm_1,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,GE,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,LU,animal_18,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,TI,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BS,animal_10,gm_0,180,0,0,0,experiment_1,disease_3,institute_1,legal_4,180
2021,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,BS,animal_1,gm_1,252,70,0,1,experiment_1,disease_13,institute_1,legal_4,274
2021,SG,animal_18,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,GE,animal_2,gm_0,0,43,0,0,experiment_2,disease_11,institute_4,legal_4,43
2021,BS,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,ZH,animal_1,gm_0,10,46,47,0,experiment_1,disease_11,institute_1,legal_4,103
2021,GL,animal_18,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,BE,animal_13,gm_0,0,0,0,0,experiment_6,disease_2,institute_2,legal_4,0
2021,GE,animal_1,gm_1,0,0,31,0,experiment_1,disease_12,institute_1,legal_4,31
2021,BE,animal_1,gm_0,0,0,0,0,experiment_2,disease_2,institute_1,legal_4,0
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,FR,animal_18,gm_0,0,1,0,0,experiment_1,disease_2,institute_4,legal_4,1
2021,ZH,animal_1,gm_1,5,10,32,0,experiment_1,disease_12,institute_1,legal_4,47
2021,VD,animal_1,gm_0,29,81,0,62,experiment_1,disease_13,institute_1,legal_4,172
2021,BS,animal_1,gm_0,0,391,16,0,experiment_2,disease_11,institute_4,legal_4,407
2021,BL,animal_2,gm_0,0,20,0,0,experiment_2,disease_14,institute_4,legal_4,20
2021,BS,animal_1,gm_1,12,0,0,0,experiment_2,disease_14,institute_4,legal_4,12
2021,BS,animal_1,gm_0,26,34,87,3,experiment_1,disease_14,institute_1,legal_4,130
2021,UR,animal_8,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BS,animal_1,gm_0,87,568,33,3,experiment_1,disease_14,institute_1,legal_4,669
2021,TI,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_4,legal_4,0
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,VD,animal_2,gm_0,0,0,0,42,experiment_1,disease_13,institute_1,legal_4,42
2021,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BS,animal_1,gm_1,19,169,0,2,experiment_1,disease_14,institute_1,legal_4,190
2021,VD,animal_12,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2021,ZH,animal_1,gm_0,100,0,0,0,experiment_1,disease_14,institute_1,legal_4,100
2021,ZH,animal_1,gm_1,19,102,39,0,experiment_1,disease_14,institute_1,legal_4,160
2021,BS,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BE,animal_1,gm_1,101,0,29,0,experiment_1,disease_14,institute_1,legal_4,130
2021,BS,animal_1,gm_1,0,33,20,1,experiment_1,disease_12,institute_1,legal_4,54
2021,BE,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,AG,animal_5,gm_0,0,0,0,0,experiment_2,disease_2,institute_2,legal_4,0
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,VD,animal_11,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BE,animal_6,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,BS,animal_1,gm_1,6,0,0,0,experiment_1,disease_14,institute_1,legal_4,6
2021,BL,animal_5,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,FR,animal_16,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,GE,animal_2,gm_0,1,8,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,BS,animal_1,gm_0,0,0,0,0,experiment_51,disease_14,institute_4,legal_4,0
2021,ZG,animal_12,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,FR,animal_12,gm_0,0,0,0,0,experiment_6,disease_2,institute_1,legal_4,0
2021,NW,animal_12,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BS,animal_8,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,BE,animal_2,gm_0,0,0,36,0,experiment_1,disease_14,institute_1,legal_4,36
2021,VD,animal_5,gm_0,0,686,0,0,experiment_1,disease_3,institute_1,legal_4,572
2021,AG,animal_12,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,VD,animal_1,gm_0,34,209,0,0,experiment_2,disease_14,institute_1,legal_4,162
2021,BS,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_4,legal_4,0
2021,BS,animal_1,gm_0,0,0,66,0,experiment_2,disease_14,institute_4,legal_4,66
2021,GR,animal_10,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,VD,animal_1,gm_1,32,90,0,18,experiment_1,disease_14,institute_1,legal_4,140
2021,GE,animal_1,gm_0,0,204,0,0,experiment_1,disease_14,institute_4,legal_4,204
2021,GR,animal_10,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,TI,animal_1,gm_0,10,183,92,0,experiment_1,disease_2,institute_4,legal_4,285
2021,SO,animal_11,gm_0,0,0,0,0,experiment_6,disease_3,institute_1,legal_4,0
2021,AG,animal_5,gm_0,0,0,0,0,experiment_2,disease_2,institute_2,legal_4,0
2021,BS,animal_1,gm_0,0,0,67,0,experiment_51,disease_14,institute_4,legal_3,67
2021,BS,animal_1,gm_0,0,0,0,0,experiment_2,disease_13,institute_4,legal_4,0
2021,ZH,animal_9,gm_0,0,3,0,0,experiment_2,disease_2,institute_1,legal_4,3
2021,SZ,animal_16,gm_0,0,0,0,0,experiment_2,disease_2,institute_1,legal_4,0
2021,GR,animal_12,gm_0,2,0,0,0,experiment_1,disease_2,institute_1,legal_4,2
2021,TG,animal_11,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,BS,animal_1,gm_0,0,20,57,1,experiment_2,disease_13,institute_4,legal_4,78
2021,BL,animal_2,gm_0,0,0,0,0,experiment_2,disease_12,institute_4,legal_4,0
2021,BE,animal_16,gm_0,4,11,0,0,experiment_2,disease_2,institute_1,legal_4,15
2021,BE,animal_1,gm_1,0,0,0,9,experiment_1,disease_14,institute_1,legal_4,9
2021,BE,animal_4,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,BS,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,ZH,animal_5,gm_0,0,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2021,ZH,animal_16,gm_0,4,0,0,0,experiment_4,disease_3,institute_7,legal_4,0
2021,BS,animal_14,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,AG,animal_13,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BS,animal_1,gm_1,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,GL,animal_9,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2021,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,AG,animal_5,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,VD,animal_1,gm_0,4,0,0,0,experiment_1,disease_14,institute_1,legal_4,4
2021,ZH,animal_1,gm_1,0,135,42,378,experiment_1,disease_14,institute_1,legal_4,555
2021,ZH,animal_9,gm_0,0,19,0,0,experiment_3,disease_2,institute_1,legal_4,19
2021,AG,animal_8,gm_0,13,0,0,0,experiment_3,disease_2,institute_1,legal_4,13
2021,SZ,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BL,animal_2,gm_0,88,42,91,15,experiment_2,disease_12,institute_4,legal_4,114
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,SZ,animal_14,gm_0,0,0,0,0,experiment_6,disease_2,institute_2,legal_4,0
2021,LU,animal_11,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,ZH,animal_10,gm_0,0,0,0,0,experiment_1,disease_3,institute_2,legal_4,0
2021,BS,animal_2,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,TI,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_4,legal_4,0
2021,BS,animal_1,gm_0,0,0,0,0,experiment_2,disease_11,institute_4,legal_4,0
2021,VD,animal_12,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2021,BS,animal_1,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,GE,animal_2,gm_0,0,58,0,0,experiment_2,disease_11,institute_4,legal_3,58
2021,ZG,animal_14,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,ZH,animal_13,gm_0,0,1,0,0,experiment_2,disease_12,institute_1,legal_4,1
2021,BS,animal_2,gm_1,0,0,0,0,experiment_2,disease_13,institute_4,legal_4,0
2021,GE,animal_1,gm_1,0,269,439,0,experiment_1,disease_14,institute_1,legal_4,708
2021,GE,animal_1,gm_1,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,AR,animal_5,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,ZG,animal_5,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,BE,animal_18,gm_0,1,0,0,0,experiment_6,disease_3,institute_7,legal_4,1
2021,BS,animal_1,gm_1,0,0,13,0,experiment_2,disease_14,institute_4,legal_4,13
2021,AR,animal_12,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2021,BE,animal_2,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,BE,animal_16,gm_0,11,0,0,0,experiment_2,disease_3,institute_1,legal_4,11
2021,BS,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BS,animal_1,gm_0,35,0,0,0,experiment_1,disease_14,institute_1,legal_4,35
2021,BS,animal_1,gm_1,13,0,13,66,experiment_1,disease_14,institute_1,legal_4,92
2021,GE,animal_1,gm_1,0,0,20,52,experiment_1,disease_13,institute_7,legal_4,36
2021,FR,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BE,animal_9,gm_0,52,0,0,0,experiment_3,disease_2,institute_1,legal_4,52
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,BS,animal_1,gm_0,3,32,0,0,experiment_1,disease_14,institute_1,legal_4,35
2021,ZH,animal_9,gm_0,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,BS,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,TI,animal_11,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BS,animal_1,gm_0,0,0,0,0,experiment_51,disease_14,institute_1,legal_4,0
2021,SZ,animal_18,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,AR,animal_13,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,BS,animal_1,gm_0,105,0,0,0,experiment_1,disease_14,institute_1,legal_4,105
2021,BS,animal_1,gm_0,0,37,0,0,experiment_1,disease_14,institute_1,legal_4,37
2021,AG,animal_12,gm_0,0,0,0,0,experiment_6,disease_3,institute_2,legal_4,0
2021,BE,animal_1,gm_0,0,0,0,0,experiment_51,disease_11,institute_1,legal_4,0
2021,VD,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,GE,animal_1,gm_0,0,14,0,0,experiment_1,disease_11,institute_1,legal_4,14
2021,TI,animal_8,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,ZH,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BS,animal_1,gm_0,0,0,0,0,experiment_1,disease_12,institute_1,legal_4,0
2021,BS,animal_1,gm_0,0,0,406,0,experiment_1,disease_14,institute_1,legal_4,347
2021,ZH,animal_5,gm_0,0,0,0,0,experiment_4,disease_3,institute_4,legal_4,0
2021,TI,animal_1,gm_0,0,10,107,23,experiment_1,disease_11,institute_4,legal_4,140
2021,BE,animal_12,gm_0,37,0,0,0,experiment_6,disease_2,institute_2,legal_4,37
2021,BE,animal_1,gm_1,2,3,0,0,experiment_1,disease_11,institute_1,legal_4,5
2021,AR,animal_16,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,VD,animal_1,gm_0,36,28,0,0,experiment_1,disease_14,institute_1,legal_4,64
2021,BS,animal_1,gm_1,0,3,44,11,experiment_1,disease_13,institute_1,legal_4,58
2021,GE,animal_1,gm_1,21,62,0,0,experiment_1,disease_14,institute_1,legal_4,83
2021,GR,animal_6,gm_0,0,0,34,1,experiment_2,disease_2,institute_7,legal_4,6
2021,VD,animal_1,gm_1,11,0,0,0,experiment_1,disease_13,institute_1,legal_4,11
2021,SG,animal_12,gm_0,1,0,0,0,experiment_1,disease_2,institute_1,legal_4,1
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,BS,animal_1,gm_1,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,BS,animal_1,gm_1,60,0,0,0,experiment_1,disease_14,institute_1,legal_4,60
2021,BE,animal_5,gm_0,0,0,0,0,experiment_1,disease_3,institute_7,legal_4,0
2021,BS,animal_2,gm_1,28,0,0,0,experiment_2,disease_13,institute_4,legal_4,28
2021,AI,animal_13,gm_0,0,0,0,0,experiment_52,disease_3,institute_1,legal_3,0
2021,VD,animal_1,gm_0,3,19,0,0,experiment_1,disease_13,institute_1,legal_4,22
2021,FR,animal_1,gm_1,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,TG,animal_5,gm_0,0,0,0,0,experiment_4,disease_3,institute_1,legal_4,0
2021,VD,animal_2,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,BS,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,FR,animal_16,gm_0,3,0,0,0,experiment_1,disease_3,institute_2,legal_4,3
2021,BS,animal_1,gm_0,48,0,0,0,experiment_1,disease_14,institute_1,legal_4,48
2021,GR,animal_13,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,ZH,animal_1,gm_0,0,0,132,0,experiment_1,disease_2,institute_1,legal_4,132
2021,GE,animal_1,gm_1,0,0,0,15,experiment_1,disease_11,institute_1,legal_1,15
2021,ZH,animal_1,gm_1,0,11,0,0,experiment_1,disease_14,institute_1,legal_4,11
2021,BS,animal_1,gm_0,0,0,0,0,experiment_2,disease_14,institute_4,legal_4,0
2021,BS,animal_2,gm_0,2,0,0,0,experiment_2,disease_14,institute_4,legal_4,2
2021,AI,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,AG,animal_16,gm_0,0,4,0,0,experiment_2,disease_2,institute_1,legal_4,0
2021,GE,animal_1,gm_1,0,0,0,0,experiment_1,disease_3,institute_1,legal_4,0
2021,VD,animal_1,gm_0,5,0,0,0,experiment_1,disease_14,institute_1,legal_4,5
2021,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
2021,JU,animal_11,gm_0,0,0,0,0,experiment_6,disease_3,institute_1,legal_4,0
2021,GL,animal_14,gm_0,0,0,0,0,experiment_3,disease_2,institute_1,legal_4,0
2021,ZH,animal_16,gm_0,0,0,0,0,experiment_2,disease_2,institute_1,legal_4,0
2021,VD,animal_1,gm_0,0,0,5,0,experiment_1,disease_13,institute_1,legal_4,5
2021,GE,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,LU,animal_14,gm_0,0,0,0,0,experiment_6,disease_14,institute_1,legal_4,0
2021,ZH,animal_5,gm_0,36,0,0,0,experiment_1,disease_3,institute_1,legal_4,36
2021,VD,animal_1,gm_1,0,0,18,2,experiment_1,disease_13,institute_1,legal_4,20
2021,ZH,animal_1,gm_0,0,0,0,0,experiment_1,disease_11,institute_1,legal_4,0
2021,ZH,animal_9,gm_0,15,0,0,0,experiment_3,disease_2,institute_1,legal_4,15
2021,GE,animal_18,gm_0,0,0,0,0,experiment_1,disease_2,institute_1,legal_4,0
2021,AI,animal_12,gm_0,31,0,0,0,experiment_6,disease_3,institute_2,legal_4,31
2021,BL,animal_1,gm_0,523,0,0,0,experiment_2,disease_14,institute_4,legal_4,503
2021,VD,animal_1,gm_0,108,0,0,0,experiment_1,disease_14,institute_1,legal_4,108
2021,BE,animal_1,gm_0,0,36,0,0,experiment_1,disease_3,institute_1,legal_4,36
2021,VD,animal_1,gm_1,0,0,0,0,experiment_1,disease_14,institute_1,legal_4,0
2021,FR,animal_2,gm_0,0,0,0,0,experiment_1,disease_13,institute_1,legal_4,0
