Kanton CODE,Kampagne CODE,Erhebungsgrund CODE,Betriebskategorie CODE,Produktionsland CODE,Ursprungsland CODE,Produktionsmethode CODE,Probe ID,Datum Probenahme,Jahr,Probenbezugsteil CODE,PAID,MAID,Matrix Descriptor CODE,Ergebnis quantitativ,Einheit CODE,Ergebnis qualitativ,Ergebnisbewertung CODE,LOQ,LOD
ZH,101,M2,C302,IN,,6.0,K9rd6+GRRNIVX5LCsXGBXdgmaWCTefHvkSu0P1N/8vA=,2023-11-08,2023,,192-07,6517-44,,0.002,mg/kg,,K,,
ZH,101,M2,A201,CH,CH,6.0,899Vp9/yKMEqHWg7UN7PpB4PMmbcnDcTYVIKBxOL3aM=,2023-10-10,2023,,192-07,4816-06,,0.003,mg/kg,,K,,
ZH,101,M2,A201,SK,SK,6.0,lSfI2RxkhOXhP47cmZGtZUP5WhVXHXUjINmvSgF5aJw=,2023-10-17,2023,,192-07,4852-92,,0.01,mg/kg,,K,,
ZH,101,M2,C302,KR,CN,6.0,t7aeK3Zs/XGXNbmQj//yUaxV4i2kqUNqdRGd0XnPtFo=,2023-11-08,2023,,192-07,4759-80,,0.021,mg/kg,,K,,
ZH,101,M2,C106,CA,CA,6.0,ii8QsIys5qDub8HPuZnHYZofWOwDqSXPnwIUmtZgr5U=,2023-10-18,2023,,192-07,18450-38,,0.028,mg/kg,,K,,
BE,101,M2,C202,DE,,1.0,165829,2023-01-11,2023,,192-07,5851-05,,0.006,mg/kg,,K,,
ZH,101,M2,C202,TH,TH,6.0,7kxkC21eV5o+ouqG+WWovIr4/YkWSoj58stb6FzH2Sw=,2023-10-10,2023,,192-07,4759-80,,0.013,mg/kg,,K,,
ZH,101,M2,A201,CH,CH,5.0,QBZrgYamY7/w3ydAvEXPrswP7Q87IV3n9aD+ha1lhY0=,2023-10-10,2023,,192-07,4820-91,,0.019,mg/kg,,NK,,
ZH,102,M2,C101,PT,,6.0,HnElxGqRc01QZV4tjVt2V2v6ih8uvb4ZFNoT5ojV950=,2023-07-24,2023,,1934-19,37000-66,,,µg/kg,<LOQ,K,5.0,
GE,102,M2,C302,BR,,1.0,7B18CCCA-A728-4236-A091-B4C7FE5AB4FD,2023-04-24,2023,,1934-19,4799-57,,,µg/kg,<LOD,K,,3.0
ZH,102,M2,C101,LK,,6.0,/Y7rbi2XKZQR8dNNX4yeBV89Ot3n0ae5vY4qdb+bFT4=,2023-07-26,2023,,1934-19,37000-66,,,µg/kg,<LOQ,K,5.0,
GE,102,M2,C202,IT,,1.0,89257010-7072-46BC-B5F8-F6FF9C26DDA9,2023-08-09,2023,,1934-19,4829-64,,,,<LOD,K,,
GE,102,M2,C301,TG,,1.0,AB28871D-E3A7-4835-AA8F-9C0741CE7066,2023-04-25,2023,,1934-19,4799-57,,,µg/kg,<LOD,K,,3.0
GL,102,M3,C301,IT,,4.0,542709,2023-01-23,2023,,1934-19,36606-84,,,,<LOD,K,,
VD,102,M2,C301,VN,,1.0,3CA76BA4-9BE2-482D-A655-BAFD3014F0F0,2023-04-26,2023,,1934-19,4799-57,,,µg/kg,<LOD,K,,3.0
FL,102,M2,C303,CH,,1.0,gsmk_20230223_01,2023-02-23,2023,,1934-19,4763-68,,,mg/kg,<LOQ,K,0.006,
SG,102,M2,C202,CH,,4.0,36972F80-AB92-4DC1-AC7A-3A35EC93FD3D,2023-01-19,2023,,1934-19,4768-53,,,mg/kg,<LOD,NB,,
GR,102,M2,C302,IT,,6.0,542814,2023-01-24,2023,,1934-19,37029-76,,,,<LOD,K,,
GR,102,M2,C203,SGA,,6.0,542795,2023-01-23,2023,,1934-19,37029-76,,,,<LOD,K,,
GE,102,M2,C202,DE,,1.0,69BFEB00-2A7C-410E-9EB6-9120E1791F59,2023-08-09,2023,,1934-19,4799-57,,,,<LOD,K,,
GR,102,M2,C302,CZ,,4.0,543651,2023-01-26,2023,,1934-19,37008-42,,,,<LOD,K,,
SH,102,M1,C203,CH,TH,6.0,33D14E88-A4CD-4197-A457-F1E759E48CD2,2023-08-23,2023,,1934-19,4999-39,5.0,,,<LOD,K,,
ZH,102,M2,C203,TR,TR,6.0,j88LO3NfnIJY0acfgsIli8nueh1G0r/2t2/s0w5aPNc=,2023-07-26,2023,,1934-19,4763-68,,,µg/kg,<LOQ,K,5.0,
FR,102,M2,C204,HU,,1.0,5CAA3ABB-D578-4981-9AA8-1A6CE3050550,2023-08-09,2023,,1934-19,4799-57,,,,<LOD,K,,
SG,102,M2,C201,IT,,6.0,5643E9A1-82FB-4402-A668-E7D484CE5993,2023-08-24,2023,,1934-19,4999-39,,,µg/kg,<LOD,NB,,
SG,102,M2,C201,IT,,6.0,078AC670-480F-4C5A-B7D6-41E73D20C473,2023-08-25,2023,,1934-19,4999-39,,,µg/kg,<LOD,NB,,
GE,102,M2,C302,PH,,1.0,23D56749-A7B7-4D0A-B065-AC082181BB24,2023-04-25,2023,,1934-19,5009-09,,,µg/kg,<LOD,K,,3.0
GR,102,M2,C201,TH,,6.0,570688,2023-08-17,2023,,1934-19,36601-02,,,,<LOD,K,,
SG,102,M2,C201,CH,,6.0,059E81BC-C7D0-4EDA-A8F3-7C2036D0A5AD,2023-08-25,2023,,1934-19,4799-57,,,µg/kg,<LOD,NB,,
GR,102,M2,C301,AT,,4.0,543751,2023-01-27,2023,,1934-19,37008-42,,,,<LOD,K,,
SG,102,M2,C203,IT,,6.0,4526A94B-FCFB-4950-A4F9-3EF0F69607A5,2023-08-24,2023,,1934-19,4999-39,,,µg/kg,<LOD,NB,,
FR,102,M2,C203,PE,,4.0,DBA33FDC-C244-4B47-ADAF-024D8CB58C2A,2023-07-24,2023,,1934-19,16651-03,,,,<LOD,K,,
GE,102,M2,C202,CH,,4.0,BA91E282-07B7-4FC7-8C79-2B6CFD52E20B,2023-08-08,2023,,1934-19,4829-64,,,,<LOD,K,,
VD,102,M2,C301,PE,,1.0,369A5728-AA5B-42AF-997E-68C61BEB22EA,2023-04-19,2023,,1934-19,4799-57,,16.0,µg/kg,,K,,
ZH,102,M2,C302,CH,,6.0,sMvgIkhogcIF3fR88AkcS5sbcZVXP6URfbB4IkVn8x4=,2023-01-25,2023,,1934-19,36980-29,,,µg/kg,<LOQ,K,10.0,
GE,102,M2,C202,FR,,4.0,004364E0-BB2E-4026-A3E6-03A14E0B54BE,2023-08-08,2023,,1934-19,4829-64,,,,<LOD,K,,
SG,102,M2,C302,DE,DE,4.0,DB1F0B9B-22AD-4477-A6DE-A31A51A20A59,2023-01-27,2023,,1934-19,4820-91,,,mg/kg,<LOD,NB,,
GR,102,M2,C303,EU,,4.0,543752,2023-01-27,2023,,1934-19,37014-24,,,,<LOD,K,,
GR,102,M2,C204,IN,,4.0,569896,2023-08-08,2023,,1934-19,4999-39,,,,<LOD,K,,
SG,102,M2,C201,RS,,6.0,0741E042-6A98-4B25-BBA4-FCF03ED63AB2,2023-08-25,2023,,1934-19,4799-57,,,µg/kg,<LOQ,NB,15.2,
GR,102,M2,C202,EU,,6.0,570686,2023-08-17,2023,,1934-19,36600-05,,18.8,µg/kg,,K,,
SG,102,M2,C203,CH,,6.0,F7C5CFAE-80B2-4252-97E1-2E2321F9ABA7,2023-01-19,2023,,1934-19,36602-96,,,mg/kg,<LOD,NB,,
ZH,102,M2,C202,ES,,6.0,6V7wKHgilt0LeZsiuBvikkLWsR3Q5mn5uNeKt69IY5E=,2023-07-24,2023,,1934-19,4763-68,,,µg/kg,<LOQ,K,5.0,
ZH,102,M2,C203,TR,,6.0,t9Q5JFsVeU5/n2cEFyD0Klp735FbutGpoCVDYuSS5xo=,2023-07-25,2023,,1934-19,4763-68,,,µg/kg,<LOQ,K,5.0,
SH,102,M1,C203,BE,PK,6.0,0DCC786F-1A6A-4C97-A4C9-BB67A87C3477,2023-08-23,2023,,1934-19,4999-39,5.0,,,<LOD,K,,
GE,102,M2,C202,PL,,1.0,47A98F96-4DFD-4FB3-8C08-F5CD8C2974D4,2023-08-09,2023,,1934-19,4799-57,,,µg/kg,<LOQ,K,20.0,
VD,102,M2,C301,KR,,1.0,BB618118-687D-4200-9AE9-7A39677E42AE,2023-04-26,2023,,1934-19,4999-39,,,µg/kg,<LOD,K,,3.0
GR,102,M2,C202,CH,,4.0,570687,2023-08-17,2023,,1934-19,36600-05,,12.3,µg/kg,,K,,
VD,102,M1,C301,BR,,1.0,0A22BB30-A582-48E8-872D-044C79A18444,2023-04-26,2023,,1934-19,4799-57,,,µg/kg,<LOD,K,,3.0
GR,102,M2,C301,AT,,4.0,543737,2023-01-26,2023,,1934-19,36980-29,,,,<LOD,K,,
GE,102,M2,C202,DE,,4.0,7048B34A-786F-474F-B721-136933BB9338,2023-08-08,2023,,1934-19,4829-64,,,,<LOD,K,,
VD,102,M1,C301,CO,,1.0,79ED8116-1D01-4EE3-B762-9FF8DFB768F4,2023-04-26,2023,,1934-19,4799-57,,,µg/kg,<LOD,K,,3.0
VD,102,M2,C301,CH,,6.0,B681EDC4-2FEE-4E8D-9E9F-F65E2DEB166B,2023-10-20,2023,,1934-19,18450-38,,,µg/kg,<LOD,K,,3.0
ZH,102,M2,C203,IT,,6.0,swJ8Jh5v0x+mxg02Qt7ERzZki6R3XUJlwN5LWSlqsHk=,2023-07-26,2023,,1934-19,4763-68,,,µg/kg,<LOQ,K,5.0,
GE,102,M2,C302,IN,,1.0,DDB14798-160E-421D-B919-D2E935735EDA,2023-04-24,2023,,1934-19,4999-39,,,µg/kg,<LOD,K,,3.0
ZH,102,M2,C202,IT,,6.0,VbIiKfTbzwWygZ5qSIIkWGYWdVLCU4YETOhjAbbXDcQ=,2023-01-25,2023,,1934-19,4763-68,,,µg/kg,<LOQ,K,10.0,
ZH,102,M2,C302,DE,,6.0,n+x7Uw2hHmRDFit3JKbTydM9WLQ91E/oKIBWOqPa4aY=,2023-04-20,2023,,1934-19,35341-96,,,µg/kg,<LOQ,K,2.0,
ZH,102,M2,C202,AT,,6.0,st+PSGWg2vKw72zGIM2RKpZgRsqwhMlBPnseMIGdDKU=,2023-07-24,2023,,1934-19,35352-63,,,µg/kg,<LOQ,K,5.0,
ZH,102,M2,C101,IN,,6.0,RowRF+r4ZeH1uMv346AGDbRr7qMyt0A/YQ3aF/eQiTc=,2023-07-26,2023,,1934-19,37000-66,,,µg/kg,<LOQ,K,5.0,
ZH,102,M2,C101,BR,,6.0,Nx/SYaBnLx7LBMxZRHjYnZD6/fdXWciJr1KV5xSpQAU=,2023-07-24,2023,,1934-19,4763-68,,,µg/kg,<LOQ,K,5.0,
ZH,102,M2,C204,CH,,6.0,FYRdSU5/mKGnWPzfMaP828SaRo6E7hPBPnglmrmkVnc=,2023-01-25,2023,,1934-19,4763-68,,,µg/kg,<LOQ,K,10.0,
ZH,102,M2,C202,TR,,6.0,CDe/S+612aO4E9iBb5cb4MkeyXuoU36aE+47B1taFOo=,2023-01-25,2023,,1934-19,37014-24,,,µg/kg,<LOQ,K,10.0,
GE,102,M2,C202,BR,,6.0,AE8F4CF4-D7A7-4A16-9469-90C9E454C32C,2023-04-24,2023,,1934-19,4799-57,,,µg/kg,<LOD,K,,3.0
SG,102,M2,C203,IT,,6.0,F1FC41B7-95D9-4393-857A-0D9183A4B5D9,2023-08-24,2023,,1934-19,4999-39,,,µg/kg,<LOD,NB,,
VD,102,M2,C301,CH,,4.0,C38BC579-00E9-46EA-84FE-74548D7B9090,2023-10-23,2023,,1934-19,5009-09,,,µg/kg,<LOD,K,,3.0
SG,102,M2,C201,BE,,6.0,85A8A475-3197-4538-AE5B-E25079FB27B2,2023-08-24,2023,,1934-19,4799-57,,,µg/kg,<LOD,NB,,
SG,102,M2,C203,CH,,6.0,9D9222F0-3ABF-4BB9-BE09-F3BC4B1C776F,2023-01-19,2023,,1934-19,36602-96,,,mg/kg,<LOD,NB,,
VD,102,M2,C301,DE,,1.0,FA5D95BA-B03A-45BC-8B93-79468E4E6A12,2023-04-26,2023,,1934-19,4999-39,,,µg/kg,<LOD,K,,3.0
ZH,102,M2,C101,PT,,6.0,sC1IAHmlck6h4K1yqDQK0Fx1jGNDHSFXxheNoXXAhrQ=,2023-07-24,2023,,1934-19,37000-66,,,µg/kg,<LOQ,K,5.0,
SG,102,M2,C201,FR,,6.0,2CFAB2A1-1BB8-44AD-97F9-B3BA80005CB4,2023-08-25,2023,,1934-19,4999-39,,,µg/kg,<LOD,NB,,
ZH,102,M2,C202,IT,,6.0,0YUDq2ZuGOB9yviAnITZq4bwKbkDyqeJ4pJs6+GlV/s=,2023-07-24,2023,,1934-19,35349-72,,,µg/kg,<LOQ,K,5.0,
VD,102,M2,C301,TH,,1.0,C73EB29A-1256-45A4-A27A-45753ED73D67,2023-04-26,2023,,1934-19,4999-39,,,µg/kg,<LOD,K,,3.0
ZH,102,M2,C202,TR,,6.0,U21comRIlXgYm6O641/Wm93Jku7Td3ClcrOqc/HSBP0=,2023-01-25,2023,,1934-19,4763-68,,,µg/kg,<LOQ,K,10.0,
ZH,102,M2,C204,CH,,6.0,tydvWp5uzLdB1Sq7kBaaPZFL9MlOwLO4b59FbH1SbsQ=,2023-01-25,2023,,1934-19,4762-71,,,µg/kg,<LOQ,K,10.0,
GE,102,M2,C302,IN,,1.0,AC3625AC-0F27-414B-90B6-D4D2A764CEE6,2023-04-24,2023,,1934-19,4999-39,,,µg/kg,<LOD,K,,3.0
ZH,102,M2,C101,PK,,6.0,QwgkHu7YgtqaTYOVmj0+cs6um3s/iLA8yrO1wqbNxcA=,2023-07-25,2023,,1934-19,37000-66,,,µg/kg,<LOQ,K,5.0,
ZH,102,M2,C204,DE,,6.0,9GwWGELrMLJ1FZcMjBMSbpjn0mMJ+RG3cVM73aHNGws=,2023-01-25,2023,,1934-19,36980-29,,,µg/kg,<LOQ,K,10.0,
SG,102,M2,C302,TR,,6.0,B8E03AB2-35BE-4CD3-91EC-CE6A9831BA6A,2023-08-25,2023,,1934-19,4799-57,,,µg/kg,<LOD,NB,,
SG,102,M2,C201,US,,6.0,FD91876B-EA1B-4F84-95B4-5449C4880BD3,2023-08-24,2023,,1934-19,4799-57,,,mg/kg,<LOD,NB,,
GR,102,M2,C204,IT,,4.0,569895,2023-08-08,2023,,1934-19,4999-39,,,,<LOD,K,,
VD,102,M2,C301,SA,,6.0,AB898DC3-750C-44FA-8EC0-2C293648B385,2023-04-25,2023,,1934-19,4999-39,,,µg/kg,<LOD,K,,3.0
ZH,102,M2,C302,CH,,6.0,P9SD6+kYtl1O10hmJcEQkBK6SHGUVGfsVXKK97NNiAs=,2023-01-25,2023,,1934-19,4763-68,,,µg/kg,<LOQ,K,10.0,
ZH,102,M2,C202,DE,,4.0,qK/XSCOxkxlw9Wmn3+nvmcyaNhiFFTbiCCd/Cn1csAk=,2023-07-24,2023,,1934-19,35349-72,,,µg/kg,<LOQ,K,5.0,
GE,102,M2,C302,BR,,1.0,D0ADC718-4DAC-4A7E-9489-EC70AFCC7429,2023-04-24,2023,,1934-19,4799-57,,,µg/kg,<LOD,K,,3.0
ZH,102,M2,C302,CH,,6.0,DhtRIJznog6ledAexF+fh8ifEplW6fj+d4FGsnuqMXE=,2023-01-25,2023,,1934-19,4763-68,,,µg/kg,<LOQ,K,10.0,
GR,102,M2,A201,CH,,6.0,570315,2023-08-15,2023,,1934-19,36978-35,,9.24,µg/kg,,K,,
ZH,102,M2,C101,PK,,6.0,kYZPL9PEbmz38MnNbKXzG09dAGZLyCEaRbBSXl+BRhE=,2023-07-25,2023,,1934-19,37000-66,,,µg/kg,<LOQ,K,5.0,
ZH,102,M2,C204,CH,,4.0,uBiNWS/wfIRGNPtPnhQdw8p1CNYoe0M1YGUxn7AP6WI=,2023-01-25,2023,,1934-19,36980-29,,,µg/kg,<LOQ,K,10.0,
AI,102,M1,B403,CH,CH,6.0,756922ED-3269-4B2C-A859-EA491479673F,2023-08-31,2023,,1934-19,4999-39,5.0,,,<LOD,K,,
FL,102,M2,C201,CH,IN,1.0,gsmk_202300925_01,2023-09-25,2023,,1934-19,37000-66,,,mg/kg,<LOD,K,,
ZH,102,M2,C202,CH,,6.0,1dnH30WhEKU5FCfAOVxw0i6vVlR/HGS9dBs98IHNaGc=,2023-01-25,2023,,1934-19,4763-68,,,µg/kg,<LOQ,K,10.0,
ZH,102,M2,C202,ES,,6.0,6V7wKHgilt0LeZsiuBvikkLWsR3Q5mn5uNeKt69IY5E=,2023-07-24,2023,,1935-16,4763-68,,15.8,µg/kg,,K,,
ZH,102,M2,C202,TR,,6.0,CDe/S+612aO4E9iBb5cb4MkeyXuoU36aE+47B1taFOo=,2023-01-25,2023,,1935-16,37014-24,,,µg/kg,<LOQ,K,50.0,
BL,102,M2,C303,CH,,4.0,6F461D39-FE7E-4742-8AD5-6092230DA65E,2023-02-02,2023,,1935-16,4829-64,,,µg/kg,<LOQ,K,25.0,
SG,102,M2,C201,CH,,6.0,059E81BC-C7D0-4EDA-A8F3-7C2036D0A5AD,2023-08-25,2023,,1935-16,4799-57,,54.6,µg/kg,,K,,
VD,102,M2,C301,CH,,4.0,C38BC579-00E9-46EA-84FE-74548D7B9090,2023-10-23,2023,,1935-16,5009-09,,,µg/kg,<LOQ,K,200.0,
BL,102,M2,C202,CH,CH,6.0,1AFBC70F-99DC-475D-9CBD-E29298C3B11C,2023-02-13,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,25.0,
BL,102,M2,C301,CH,,4.0,416F026E-1F15-4EC0-880A-07FB0473082A,2023-02-08,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,25.0,
VD,102,M2,C301,PE,,1.0,369A5728-AA5B-42AF-997E-68C61BEB22EA,2023-04-19,2023,,1935-16,4799-57,,,µg/kg,<LOD,K,,42.0
ZH,102,M2,C101,PT,,6.0,HnElxGqRc01QZV4tjVt2V2v6ih8uvb4ZFNoT5ojV950=,2023-07-24,2023,,1935-16,37000-66,,,µg/kg,<LOQ,K,10.0,
GR,102,M2,C302,CZ,,4.0,543651,2023-01-26,2023,,1935-16,37008-42,,,,<LOD,K,,
TI,102,M2,C203,CH,CH,1.0,23LA02018,2023-05-03,2023,,1935-16,35341-96,13.0,,mg/kg,<LOQ,K,0.05,
ZH,102,M2,C202,CH,,6.0,1dnH30WhEKU5FCfAOVxw0i6vVlR/HGS9dBs98IHNaGc=,2023-01-25,2023,,1935-16,4763-68,,57.0,µg/kg,,K,,
GE,102,M2,C302,PH,,1.0,23D56749-A7B7-4D0A-B065-AC082181BB24,2023-04-25,2023,,1935-16,5009-09,,,µg/kg,<LOD,K,,42.0
GR,102,M2,C202,EU,,6.0,570686,2023-08-17,2023,,1935-16,36600-05,,152.0,µg/kg,,K,,
BL,102,M2,C202,NL,,6.0,8A0D7D87-5D5F-45CB-88D2-645354B85892,2023-02-06,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,25.0,
GR,102,M2,C301,AT,,4.0,543751,2023-01-27,2023,,1935-16,37008-42,,,,<LOD,K,,
BL,102,M2,C301,CH,,4.0,017FABF1-A337-4511-9A6C-9FACA43A5EAD,2023-02-08,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,25.0,
GE,102,M2,C202,IT,,1.0,89257010-7072-46BC-B5F8-F6FF9C26DDA9,2023-08-09,2023,,1935-16,4829-64,,,µg/kg,<LOQ,K,50.0,
VD,102,M1,C301,BR,,1.0,0A22BB30-A582-48E8-872D-044C79A18444,2023-04-26,2023,,1935-16,4799-57,,,µg/kg,<LOD,K,,42.0
SO,102,M2,C302,IT,IT,1.0,20538,2023-03-02,2023,,1935-16,36522-45,,,µg/kg,<LOQ,K,100.0,
GE,102,M2,C202,BR,,6.0,AE8F4CF4-D7A7-4A16-9469-90C9E454C32C,2023-04-24,2023,,1935-16,4799-57,,,µg/kg,<LOD,K,,42.0
TI,102,M2,C202,CH,CH,4.0,23LA02064,2023-05-05,2023,,1935-16,35341-96,13.0,,mg/kg,<LOQ,K,0.05,
TI,102,M2,C203,EU,,1.0,23LA02233,2023-05-19,2023,,1935-16,35341-96,13.0,,mg/kg,<LOQ,K,0.05,
TI,102,M2,C202,CH,,4.0,23LA02010,2023-05-03,2023,,1935-16,4746-22,13.0,,mg/kg,<LOQ,K,0.05,
ZH,102,M2,C202,AT,,6.0,st+PSGWg2vKw72zGIM2RKpZgRsqwhMlBPnseMIGdDKU=,2023-07-24,2023,,1935-16,35352-63,,,µg/kg,<LOQ,K,10.0,
SO,102,M2,C203,BE,,1.0,20749,2023-04-03,2023,,1935-16,36608-78,,,µg/kg,<LOQ,K,100.0,
SO,102,M2,C203,AT,,1.0,20941,2023-05-02,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,100.0,
BL,102,M2,C302,DE,,4.0,627038EA-3980-45AF-81D9-D3AFC5966C9C,2023-02-03,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,25.0,
GE,102,M2,C202,DE,,4.0,7048B34A-786F-474F-B721-136933BB9338,2023-08-08,2023,,1935-16,4829-64,,,,<LOD,K,,
ZH,102,M2,C101,LK,,6.0,/Y7rbi2XKZQR8dNNX4yeBV89Ot3n0ae5vY4qdb+bFT4=,2023-07-26,2023,,1935-16,37000-66,,,µg/kg,<LOQ,K,10.0,
GE,102,M2,C302,BR,,1.0,7B18CCCA-A728-4236-A091-B4C7FE5AB4FD,2023-04-24,2023,,1935-16,4799-57,,,µg/kg,<LOD,K,,42.0
FL,102,M2,C201,CH,IN,1.0,gsmk_202300925_01,2023-09-25,2023,,1935-16,37000-66,,,mg/kg,<LOD,K,,
GE,102,M2,C302,BR,,1.0,D0ADC718-4DAC-4A7E-9489-EC70AFCC7429,2023-04-24,2023,,1935-16,4799-57,,,µg/kg,<LOD,K,,42.0
TI,102,M2,A211,CH,CH,1.0,23LA02030,2023-05-03,2023,,1935-16,4799-57,13.0,,mg/kg,<LOQ,K,0.05,
ZH,102,M2,C203,TR,,6.0,t9Q5JFsVeU5/n2cEFyD0Klp735FbutGpoCVDYuSS5xo=,2023-07-25,2023,,1935-16,4763-68,,,µg/kg,<LOQ,K,10.0,
ZH,102,M2,C101,PK,,6.0,kYZPL9PEbmz38MnNbKXzG09dAGZLyCEaRbBSXl+BRhE=,2023-07-25,2023,,1935-16,37000-66,,,µg/kg,<LOQ,K,10.0,
SO,102,M2,C302,NL,,1.0,20539,2023-03-02,2023,,1935-16,4799-57,5.0,,µg/kg,<LOQ,K,100.0,
GR,102,M2,C303,EU,,4.0,543752,2023-01-27,2023,,1935-16,37014-24,,,mg/kg,<LOQ,K,0.03,
ZH,102,M2,C204,CH,,6.0,FYRdSU5/mKGnWPzfMaP828SaRo6E7hPBPnglmrmkVnc=,2023-01-25,2023,,1935-16,4763-68,,,µg/kg,<LOQ,K,50.0,
SG,102,M2,C202,CH,,4.0,36972F80-AB92-4DC1-AC7A-3A35EC93FD3D,2023-01-19,2023,,1935-16,4768-53,,,mg/kg,<LOD,NB,,
SO,102,M2,C203,BE,,1.0,20751,2023-04-03,2023,,1935-16,36608-78,,,µg/kg,<LOQ,K,100.0,
FR,102,M2,C204,HU,,1.0,5CAA3ABB-D578-4981-9AA8-1A6CE3050550,2023-08-09,2023,,1935-16,4799-57,,,,<LOD,K,,
SO,102,M2,C202,DE,,4.0,20543,2023-03-02,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,100.0,
BL,102,M2,C303,DE,,4.0,DDF45FA1-D4C2-4214-8EF2-728B84ABD689,2023-02-03,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,25.0,
SO,102,M2,C204,BE,,4.0,20766,2023-04-03,2023,,1935-16,36608-78,,,µg/kg,<LOQ,K,100.0,
GE,102,M2,C202,DE,,1.0,69BFEB00-2A7C-410E-9EB6-9120E1791F59,2023-08-09,2023,,1935-16,4799-57,,,µg/kg,<LOQ,K,50.0,
SO,102,M2,C203,CH,,1.0,20549,2023-03-02,2023,,1935-16,36534-09,,,µg/kg,<LOQ,K,100.0,
VD,102,M2,C301,VN,,1.0,3CA76BA4-9BE2-482D-A655-BAFD3014F0F0,2023-04-26,2023,,1935-16,4799-57,,,µg/kg,<LOD,K,,42.0
TI,102,M2,C202,CH,,4.0,23LA02048,2023-05-04,2023,,1935-16,35341-96,13.0,,mg/kg,<LOQ,K,0.05,
SG,102,M2,C203,IT,,6.0,4526A94B-FCFB-4950-A4F9-3EF0F69607A5,2023-08-24,2023,,1935-16,4999-39,,1.49,µg/kg,,NB,,
SO,102,M2,C202,CH,,1.0,20924,2023-04-28,2023,,1935-16,36608-78,,,µg/kg,<LOQ,K,100.0,
ZH,102,M2,C202,DE,,4.0,qK/XSCOxkxlw9Wmn3+nvmcyaNhiFFTbiCCd/Cn1csAk=,2023-07-24,2023,,1935-16,35349-72,,14.0,µg/kg,,K,,
GE,102,M2,C302,IN,,1.0,DDB14798-160E-421D-B919-D2E935735EDA,2023-04-24,2023,,1935-16,4999-39,,,µg/kg,<LOD,K,,42.0
GR,102,M2,A201,CH,,6.0,570315,2023-08-15,2023,,1935-16,36978-35,,44.6,µg/kg,,K,,
SO,102,M2,C302,BE,BE,1.0,20537,2023-03-02,2023,,1935-16,36534-09,,,µg/kg,<LOQ,K,100.0,
BL,102,M2,C202,CH,CH,6.0,318E1253-8F0E-4B30-970A-1D995C6C1596,2023-02-13,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,25.0,
ZH,102,M2,C202,IT,,6.0,VbIiKfTbzwWygZ5qSIIkWGYWdVLCU4YETOhjAbbXDcQ=,2023-01-25,2023,,1935-16,4763-68,,,µg/kg,<LOQ,K,50.0,
BL,102,M2,C202,CH,,6.0,AE1B6909-AA53-46E5-B098-7617ECA5F312,2023-02-03,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,25.0,
VD,102,M2,C301,KR,,1.0,BB618118-687D-4200-9AE9-7A39677E42AE,2023-04-26,2023,,1935-16,4999-39,,,µg/kg,<LOD,K,,42.0
SO,102,M2,C204,CH,,4.0,20767,2023-04-03,2023,,1935-16,36608-78,,,µg/kg,<LOQ,K,100.0,
BL,102,M2,C202,CH,,6.0,A60AEDD6-5788-482A-9C7B-ACED7757D91B,2023-02-03,2023,,1935-16,35341-96,,65.0,µg/kg,,K,,
ZH,102,M2,C203,TR,TR,6.0,j88LO3NfnIJY0acfgsIli8nueh1G0r/2t2/s0w5aPNc=,2023-07-26,2023,,1935-16,4763-68,,,µg/kg,<LOQ,K,10.0,
ZH,102,M2,C101,PT,,6.0,sC1IAHmlck6h4K1yqDQK0Fx1jGNDHSFXxheNoXXAhrQ=,2023-07-24,2023,,1935-16,37000-66,,,µg/kg,<LOQ,K,10.0,
BL,102,M2,C202,DE,,4.0,11080DF6-8BC9-40DC-BEE6-FEAF2A1DA73D,2023-02-02,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,25.0,
BL,102,M2,C202,DE,,6.0,AAB1F8A8-A545-4908-BFB1-3DBB7E036ACD,2023-02-02,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,25.0,
TI,102,M2,C204,CH,CH,1.0,23LA01966,2023-04-27,2023,,1935-16,4768-53,13.0,,mg/kg,<LOQ,K,0.05,
TI,102,M2,C203,DE,,1.0,23LA02120,2023-05-11,2023,,1935-16,35341-96,13.0,,mg/kg,<LOQ,K,0.05,
SO,102,M2,C203,CH,,1.0,20942,2023-05-02,2023,,1935-16,35341-96,,,µg/kg,<LOQ,K,100.0,
FL,102,M2,C303,CH,,1.0,gsmk_20230223_01,2023-02-23,2023,,1935-16,4763-68,,,mg/kg,<LOQ,K,0.03,
SO,102,M2,C203,RO,,1.0,20752,2023-04-03,2023,,1935-16,36608-78,,,µg/kg,<LOQ,K,200.0,
SO,102,M2,C301,DE,ET,1.0,20553,2023-03-02,2023,,1935-16,4762-71,,,µg/kg,<LOQ,K,100.0,
