Kanton CODE,Kampagne CODE,Erhebungsgrund CODE,Betriebskategorie CODE,Produktionsland CODE,Ursprungsland CODE,Produktionsmethode CODE,Probe ID,Datum Probenahme,Jahr,Probenbezugsteil CODE,PAID,MAID,Matrix Descriptor CODE,Ergebnis quantitativ,Einheit CODE,Ergebnis qualitativ,Ergebnisbewertung CODE,LOQ,LOD
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,14187-23,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,202-74,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,10807-75,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,1298-84,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,908-90,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,820-63,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,1307-57,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,1361-89,9343-05,,,mg/kg,<LOQ,K,0.02,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,5976-18,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,508-29,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,418-08,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,682-89,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,430-69,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,1684-90,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,9223-74,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,707-14,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,1629-61,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,6122-65,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,214730-85,13065-91,,,mg/kg,<LOQ,K,0.01,
ZH,101,M1,C202,EG,EG,4,8gu8x86pfnFiyBcL1jGqBHsZSY2hCu29N3ZQHZnLbvM=,2025-05-05,2025,,1875-02,4781-14,,,mg/kg,<LOD,K,,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,6067-36,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,920-54,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,1279-44,6504-83,,,mg/kg,<LOQ,K,0.02,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,934-12,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,2094-24,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,6214-80,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,6301-13,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,472-40,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,1206-69,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,3944-03,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,1799-36,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,6046-02,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,983-59,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,469-49,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,1215-42,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,238-63,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,11858-26,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,1187-29,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,997-17,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,1187-29,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,20793-90,6504-83,,,mg/kg,<LOQ,K,0.002,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,132-90,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,759-52,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,1325-03,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,743564-18,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,11088-08,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,304-59,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,518-96,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,670-28,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,6229-35,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,642-15,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,1349-28,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,196-92,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,840-03,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,80-52,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,131-93,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,542-24,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,560-67,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,16887-71,9343-05,,,mg/kg,<LOQ,K,0.005,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,1877-93,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,534-48,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,458-82,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,1311-45,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,1191-17,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,924-42,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,345-33,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,167-82,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,132-90,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,705-20,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,5-83,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,1354-13,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,503-44,13065-91,,,mg/kg,<LOQ,K,0.02,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,1416-21,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,145-51,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,20787-11,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,747-88,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,458-82,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,6229-35,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,1346-37,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,13087-25,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,9806-71,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,1442-40,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,717-81,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,1435-61,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,527-69,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,1156-25,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,1433-67,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,1778-02,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,1851-74,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,743564-18,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,9804-77,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,336-60,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,20793-90,9343-05,,,mg/kg,<LOQ,K,0.002,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,1131-03,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,1435-61,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,22279-94,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,1187-29,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,736-24,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,920-54,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,1186-32,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,418-08,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,25281-12,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,1573-35,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,427-78,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,1084-47,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,6064-45,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,208-56,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,1307-57,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,1191-17,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,6214-80,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,336-60,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,561-64,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,368-61,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,261-91,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,9223-74,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,1155-28,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,840-03,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,93-13,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,1361-89,9343-05,,,mg/kg,<LOQ,K,0.02,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,11858-26,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,183-34,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,6276-88,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,6119-74,9343-05,,0.043,mg/kg,,NK,,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,6067-36,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,305-56,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,430-69,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,14187-23,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,705-20,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,978-74,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,25257-84,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,1697-51,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,1323-09,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,826-45,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,1328-91,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,418-08,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,15628-65,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,1006-87,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,1155-28,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,1799-36,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,1543-28,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,1595-66,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,6047-96,9343-05,,,mg/kg,<LOQ,K,0.1,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,337-57,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,1856-59,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,1503-51,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,1003-96,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,6251-66,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,1447-25,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,5976-18,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,260-94,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,430-69,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,295-86,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,698-41,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,1139-76,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,1298-84,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,1325-03,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,1416-21,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,8465-20,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,93-13,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,20324-42,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,5964-54,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,427-78,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,1006-87,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,250-27,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,1111-63,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,10807-75,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,6301-13,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,1025-30,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,1003-96,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,14187-23,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,210-50,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,3944-03,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,1191-17,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,16887-71,9343-05,,,mg/kg,<LOQ,K,0.005,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,999-11,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,6251-66,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,971-95,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,707-14,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,12650-75,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,1120-36,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,6067-36,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,543-21,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,238-63,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,1129-09,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,16887-71,6504-83,,,mg/kg,<LOQ,K,0.005,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,1311-45,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,503-44,6504-83,,,mg/kg,<LOQ,K,0.02,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,1684-90,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,1851-74,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,712-96,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,835-18,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,78-58,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,248-33,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,1328-91,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79847,2025-05-05,2025,,25251-05,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,913-75,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,1361-89,6504-83,,,mg/kg,<LOQ,K,0.02,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,1006-87,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,339-51,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,1007-84,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,11-65,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,5-83,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,748-85,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,6260-39,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,6214-80,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,828-39,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79845,2025-05-05,2025,,748-85,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79849,2025-05-05,2025,,400-62,8677-63,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79848,2025-05-05,2025,,1349-28,6504-83,,0.077,mg/kg,,K,,
ZH,101,M1,C202,IT,IT,4,G2z+RhWWsznnPf8X4G27RrwWejb3WnurDykkM91csxk=,2025-05-05,2025,,1875-02,4781-14,,,mg/kg,<LOD,K,,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,1299-81,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,1006-87,19186-61,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,709-08,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C105,TH,,1,79850,2025-05-05,2025,,821-60,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,729-45,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,78-58,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C106,TH,,1,79846,2025-05-05,2025,,336-60,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,555-82,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,1311-45,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79840,2025-05-05,2025,,214-38,6504-83,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79842,2025-05-05,2025,,469-49,9343-05,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79843,2025-05-05,2025,,284-22,13065-91,,,mg/kg,<LOQ,K,0.01,
AG,101,M2,C401,TH,,1,79841,2025-05-05,2025,,555-82,19186-61,,,mg/kg,<LOQ,K,0.01,
